reference_epoch,tai_epoch_raw,ut1_epoch_raw,x,y,z,vx,vy,vz,position_unit,velocity_unit,absolute_orbit,quality,reference_frame_raw,time_scale_raw,source_product,reference_type,reference_quality
2026-06-30T19:29:52Z,TAI=2026-06-30T19:30:29.000000,UT1=2026-06-30T19:29:52.014453,5726529.848268,-2811087.437826,3054157.518246,-3609.789221,-65.094167,6683.714013,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:30:02Z,TAI=2026-06-30T19:30:39.000000,UT1=2026-06-30T19:30:02.014453,5690111.158233,-2811554.266458,3120820.888309,-3673.871699,-28.255152,6648.834576,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:30:12Z,TAI=2026-06-30T19:30:49.000000,UT1=2026-06-30T19:30:12.014453,5653053.96905,-2811652.220941,3187131.706857,-3737.487822,8.679855,6613.204378,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:30:22Z,TAI=2026-06-30T19:30:59.000000,UT1=2026-06-30T19:30:22.014453,5615362.980889,-2811380.365605,3253082.486528,-3800.630277,45.706001,6576.827486,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:30:32Z,TAI=2026-06-30T19:31:09.000000,UT1=2026-06-30T19:30:32.014453,5577042.966751,-2810737.813413,3318665.781051,-3863.291814,82.818412,6539.708051,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:30:42Z,TAI=2026-06-30T19:31:19.000000,UT1=2026-06-30T19:30:42.014453,5538098.771828,-2809723.72616,3383874.18612,-3925.465243,120.012196,6501.850311,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:30:52Z,TAI=2026-06-30T19:31:29.000000,UT1=2026-06-30T19:30:52.014453,5498535.312869,-2808337.314654,3448700.340235,-3987.143442,157.282443,6463.258587,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:31:02Z,TAI=2026-06-30T19:31:39.000000,UT1=2026-06-30T19:31:02.014453,5458357.577538,-2806577.83891,3513136.925527,-4048.31935,194.624221,6423.937284,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:31:12Z,TAI=2026-06-30T19:31:49.000000,UT1=2026-06-30T19:31:12.014453,5417570.623756,-2804444.608313,3577176.668566,-4108.985973,232.032587,6383.890888,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:31:22Z,TAI=2026-06-30T19:31:59.000000,UT1=2026-06-30T19:31:22.014453,5376179.579053,-2801936.981795,3640812.341203,-4169.136383,269.502576,6343.12397,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:31:32Z,TAI=2026-06-30T19:32:09.000000,UT1=2026-06-30T19:31:32.014453,5334189.639912,-2799054.368001,3704036.761396,-4228.76372,307.02921,6301.641181,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:31:42Z,TAI=2026-06-30T19:32:19.000000,UT1=2026-06-30T19:31:42.014453,5291606.071104,-2795796.225445,3766842.794021,-4287.86119,344.607495,6259.447253,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:31:52Z,TAI=2026-06-30T19:32:29.000000,UT1=2026-06-30T19:31:52.014453,5248434.204996,-2792162.06266,3829223.351687,-4346.422066,382.232421,6216.547,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:32:02Z,TAI=2026-06-30T19:32:39.000000,UT1=2026-06-30T19:32:02.014453,5204679.440863,-2788151.438332,3891171.395539,-4404.439692,419.898965,6172.945313,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:32:12Z,TAI=2026-06-30T19:32:49.000000,UT1=2026-06-30T19:32:12.014453,5160347.244198,-2783763.961453,3952679.936056,-4461.90748,457.60209,6128.647167,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:32:22Z,TAI=2026-06-30T19:32:59.000000,UT1=2026-06-30T19:32:22.014453,5115443.146021,-2778999.291459,4013742.033829,-4518.818914,495.336745,6083.657612,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:32:32Z,TAI=2026-06-30T19:33:09.000000,UT1=2026-06-30T19:32:32.014453,5069972.742169,-2773857.138355,4074350.800359,-4575.167547,533.097866,6037.98178,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:32:42Z,TAI=2026-06-30T19:33:19.000000,UT1=2026-06-30T19:32:42.014454,5023941.692585,-2768337.262846,4134499.39885,-4630.947005,570.880379,5991.62488,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:32:52Z,TAI=2026-06-30T19:33:29.000000,UT1=2026-06-30T19:32:52.014454,4977355.720591,-2762439.476447,4194181.044999,-4686.150986,608.679196,5944.5922,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:33:02Z,TAI=2026-06-30T19:33:39.000000,UT1=2026-06-30T19:33:02.014454,4930220.612161,-2756163.641599,4253389.00777,-4740.773262,646.48922,5896.889104,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:33:12Z,TAI=2026-06-30T19:33:49.000000,UT1=2026-06-30T19:33:12.014454,4882542.215162,-2749509.67176,4312116.610164,-4794.807681,684.305343,5848.521037,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:33:22Z,TAI=2026-06-30T19:33:59.000000,UT1=2026-06-30T19:33:22.014454,4834326.438612,-2742477.531507,4370357.229985,-4848.248166,722.122449,5799.493515,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:33:32Z,TAI=2026-06-30T19:34:09.000000,UT1=2026-06-30T19:33:32.014454,4785579.251914,-2735067.236624,4428104.300607,-4901.088716,759.935413,5749.812135,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:33:42Z,TAI=2026-06-30T19:34:19.000000,UT1=2026-06-30T19:33:42.014454,4736306.684089,-2727278.854191,4485351.311717,-4953.323411,797.739102,5699.482564,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:33:52Z,TAI=2026-06-30T19:34:29.000000,UT1=2026-06-30T19:33:52.014454,4686514.822983,-2719112.502643,4542091.810066,-5004.946406,835.528379,5648.510548,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:34:02Z,TAI=2026-06-30T19:34:39.000000,UT1=2026-06-30T19:34:02.014454,4636209.814473,-2710568.351832,4598319.400211,-5055.951939,873.298098,5596.9019,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:34:12Z,TAI=2026-06-30T19:34:49.000000,UT1=2026-06-30T19:34:12.014454,4585397.861667,-2701646.623082,4654027.745225,-5106.334327,911.043109,5544.662507,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:34:22Z,TAI=2026-06-30T19:34:59.000000,UT1=2026-06-30T19:34:22.014454,4534085.224097,-2692347.589229,4709210.5674,-5156.087967,948.75826,5491.798328,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:34:32Z,TAI=2026-06-30T19:35:09.000000,UT1=2026-06-30T19:34:32.014454,4482278.216909,-2682671.574664,4763861.648944,-5205.207338,986.438392,5438.315388,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:34:42Z,TAI=2026-06-30T19:35:19.000000,UT1=2026-06-30T19:34:42.014454,4429983.210051,-2672618.955366,4817974.832673,-5253.687,1024.078345,5384.219784,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:34:52Z,TAI=2026-06-30T19:35:29.000000,UT1=2026-06-30T19:34:52.014454,4377206.627462,-2662190.158935,4871544.022689,-5301.521596,1061.672956,5329.517677,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:35:02Z,TAI=2026-06-30T19:35:39.000000,UT1=2026-06-30T19:35:02.014454,4323954.946249,-2651385.664605,4924563.185061,-5348.70585,1099.217063,5274.215299,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:35:12Z,TAI=2026-06-30T19:35:49.000000,UT1=2026-06-30T19:35:12.014454,4270234.695861,-2640206.003256,4977026.348491,-5395.234571,1136.705499,5218.318946,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:35:22Z,TAI=2026-06-30T19:35:59.000000,UT1=2026-06-30T19:35:22.014454,4216052.457256,-2628651.75741,5028927.604983,-5441.102648,1174.133102,5161.83498,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:35:32Z,TAI=2026-06-30T19:36:09.000000,UT1=2026-06-30T19:35:32.014454,4161414.862065,-2616723.561231,5080261.110487,-5486.305059,1211.494706,5104.769828,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:35:42Z,TAI=2026-06-30T19:36:19.000000,UT1=2026-06-30T19:35:42.014454,4106328.591744,-2604422.100512,5131021.085548,-5530.836861,1248.78515,5047.129981,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:35:52Z,TAI=2026-06-30T19:36:29.000000,UT1=2026-06-30T19:35:52.014454,4050800.376732,-2591748.112653,5181201.815941,-5574.693199,1285.999275,4988.921991,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:36:02Z,TAI=2026-06-30T19:36:39.000000,UT1=2026-06-30T19:36:02.014454,3994836.995588,-2578702.386638,5230797.653286,-5617.869303,1323.131923,4930.152476,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:36:12Z,TAI=2026-06-30T19:36:49.000000,UT1=2026-06-30T19:36:12.014455,3938445.274145,-2565285.763002,5279803.015664,-5660.360487,1360.177941,4870.828112,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:36:22Z,TAI=2026-06-30T19:36:59.000000,UT1=2026-06-30T19:36:22.014455,3881632.084657,-2551499.133791,5328212.38823,-5702.162151,1397.13218,4810.955637,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:36:32Z,TAI=2026-06-30T19:37:09.000000,UT1=2026-06-30T19:36:32.014455,3824404.344946,-2537343.442514,5376020.323804,-5743.269784,1433.989497,4750.541849,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:36:42Z,TAI=2026-06-30T19:37:19.000000,UT1=2026-06-30T19:36:42.014455,3766769.017539,-2522819.684093,5423221.443474,-5783.678957,1470.744752,4689.593604,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:36:52Z,TAI=2026-06-30T19:37:29.000000,UT1=2026-06-30T19:36:52.014455,3708733.108803,-2507928.904801,5469810.437194,-5823.385332,1507.392815,4628.117818,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:37:02Z,TAI=2026-06-30T19:37:39.000000,UT1=2026-06-30T19:37:02.014455,3650303.668072,-2492672.202205,5515782.064361,-5862.384655,1543.928559,4566.121463,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:37:12Z,TAI=2026-06-30T19:37:49.000000,UT1=2026-06-30T19:37:12.014455,3591487.786769,-2477050.725081,5561131.154388,-5900.672761,1580.346868,4503.611568,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:37:22Z,TAI=2026-06-30T19:37:59.000000,UT1=2026-06-30T19:37:22.014455,3532292.597522,-2461065.673346,5605852.607262,-5938.245574,1616.642631,4440.595218,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:37:32Z,TAI=2026-06-30T19:38:09.000000,UT1=2026-06-30T19:37:32.014455,3472725.273284,-2444718.297965,5649941.394106,-5975.099103,1652.810749,4377.079556,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:37:42Z,TAI=2026-06-30T19:38:19.000000,UT1=2026-06-30T19:37:42.014455,3412793.026459,-2428009.900867,5693392.557721,-6011.229449,1688.846128,4313.071775,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:37:52Z,TAI=2026-06-30T19:38:29.000000,UT1=2026-06-30T19:37:52.014455,3352503.10801,-2410941.834843,5736201.213133,-6046.632801,1724.743688,4248.579126,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:38:02Z,TAI=2026-06-30T19:38:39.000000,UT1=2026-06-30T19:38:02.014455,3291862.806561,-2393515.503453,5778362.548126,-6081.305436,1760.498357,4183.608911,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:38:12Z,TAI=2026-06-30T19:38:49.000000,UT1=2026-06-30T19:38:12.014455,3230879.447498,-2375732.360909,5819871.82378,-6115.243725,1796.105075,4118.168487,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:38:22Z,TAI=2026-06-30T19:38:59.000000,UT1=2026-06-30T19:38:22.014455,3169560.392066,-2357593.911966,5860724.374984,-6148.444127,1831.558795,4052.26526,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:38:32Z,TAI=2026-06-30T19:39:09.000000,UT1=2026-06-30T19:38:32.014455,3107913.036459,-2339101.711796,5900915.610944,-6180.903192,1866.854482,3985.906686,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:38:42Z,TAI=2026-06-30T19:39:19.000000,UT1=2026-06-30T19:38:42.014455,3045944.810899,-2320257.365857,5940441.015685,-6212.617565,1901.987113,3919.100273,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:38:52Z,TAI=2026-06-30T19:39:29.000000,UT1=2026-06-30T19:38:52.014455,2983663.178722,-2301062.529753,5979296.148546,-6243.583981,1936.951682,3851.853575,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:39:02Z,TAI=2026-06-30T19:39:39.000000,UT1=2026-06-30T19:39:02.014455,2921075.635445,-2281518.909088,6017476.644658,-6273.799267,1971.743196,3784.174194,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:39:12Z,TAI=2026-06-30T19:39:49.000000,UT1=2026-06-30T19:39:12.014455,2858189.707852,-2261628.259312,6054978.215407,-6303.260343,2006.356678,3716.069778,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:39:22Z,TAI=2026-06-30T19:39:59.000000,UT1=2026-06-30T19:39:22.014455,2795012.953042,-2241392.385558,6091796.648874,-6331.964221,2040.787167,3647.54802,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:39:32Z,TAI=2026-06-30T19:40:09.000000,UT1=2026-06-30T19:39:32.014455,2731552.957529,-2220813.14248,6127927.810286,-6359.908007,2075.029719,3578.616656,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:39:42Z,TAI=2026-06-30T19:40:19.000000,UT1=2026-06-30T19:39:42.014455,2667817.336322,-2199892.434084,6163367.642449,-6387.088896,2109.079409,3509.283468,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:39:52Z,TAI=2026-06-30T19:40:29.000000,UT1=2026-06-30T19:39:52.014456,2603813.732017,-2178632.213555,6198112.16618,-6413.504179,2142.931329,3439.556278,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:40:02Z,TAI=2026-06-30T19:40:39.000000,UT1=2026-06-30T19:40:02.014456,2539549.813861,-2157034.483064,6232157.480735,-6439.151236,2176.580588,3369.442952,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:40:12Z,TAI=2026-06-30T19:40:49.000000,UT1=2026-06-30T19:40:12.014456,2475033.276824,-2135101.293586,6265499.764262,-6464.027543,2210.022316,3298.951397,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:40:22Z,TAI=2026-06-30T19:40:59.000000,UT1=2026-06-30T19:40:22.014456,2410271.840673,-2112834.744695,6298135.274189,-6488.130665,2243.251664,3228.089561,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:40:32Z,TAI=2026-06-30T19:41:09.000000,UT1=2026-06-30T19:40:32.014456,2345273.24903,-2090236.984367,6330060.347622,-6511.458263,2276.263801,3156.865431,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-30T19:40:42Z,TAI=2026-06-30T19:41:19.000000,UT1=2026-06-30T19:40:42.014456,2280045.268437,-2067310.208765,6361271.401739,-6534.00809,2309.053919,3085.287036,m,m/s,+65203,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260720T070517_V20260629T225942_20260701T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
