NORAD_CAT_ID,OBJECT_NAME,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,TLE_LINE1,TLE_LINE2
65411,STARLINK-34983,2026-03-04T14:00:01.999872,15.35190489,0.00008740,53.1590,255.9301,101.6247,284.8691,1 65411U 25192H   26063.58335648 -.01578975  00000-0 -50796-1 0  9997,2 65411  53.1590 255.9301 0000874 101.6247 284.8691 15.35190489  5881
65411,STARLINK-34983,2026-03-04T20:00:03.000384,15.34311149,0.00010480,53.1591,254.7612,76.0972,252.5095,1 65411U 25192H   26063.83336806 -.01665626  00000-0 -54478-1 0  9993,2 65411  53.1591 254.7612 0001048  76.0972 252.5095 15.34311149  5751
65411,STARLINK-34983,2026-03-05T04:00:01.999584,15.33301110,0.00015710,53.1590,253.2044,62.6587,307.3149,1 65411U 25192H   26064.16668981 -.01882578  00000-0 -64428-1 0  9995,2 65411  53.1590 253.2044 0001571  62.6587 307.3149 15.33301110  5819
65411,STARLINK-34983,2026-03-05T06:00:02.999808,15.33524836,0.00016042,53.1591,252.8145,60.3315,49.7750,1 65411U 25192H   26064.25003472 -.02867122  00000-0 -98578-1 0  9995,2 65411  53.1591 252.8145 0001604  60.3315  49.7750 15.33524836  5826
65411,STARLINK-34983,2026-03-05T14:00:01.999872,15.30987460,0.00013887,53.1597,251.2609,91.6740,58.4245,1 65411U 25192H   26064.58335648  .00019657  00000-0  65790-3 0  9994,2 65411  53.1597 251.2609 0001389  91.6740  58.4245 15.30987460  5873
65411,STARLINK-34983,2026-03-05T18:00:00.998784,15.30996116,0.00016740,53.1593,250.4870,81.9125,267.2277,1 65411U 25192H   26064.75001156  .00010441  00000-0  35538-3 0  9996,2 65411  53.1593 250.4870 0001674  81.9125 267.2277 15.30996116  5903
65411,STARLINK-34983,2026-03-05T20:00:00.999360,15.30991825,0.00016310,53.1590,250.1000,80.0045,8.6951,1 65411U 25192H   26064.83334490  .00027131  00000-0  90247-3 0  9997,2 65411  53.1590 250.1000 0001631  80.0045   8.6951 15.30991825  5915
65411,STARLINK-34983,2026-03-05T22:00:01.999584,15.30982277,0.00015779,53.1592,249.7123,76.0454,112.2872,1 65411U 25192H   26064.91668981  .00058672  00000-0  19302-2 0  9997,2 65411  53.1592 249.7123 0001578  76.0454 112.2872 15.30982277  5922
65411,STARLINK-34983,2026-03-06T06:00:02.000160,15.31018683,0.00015171,53.1592,248.1603,86.8016,139.7642,1 65411U 25192H   26065.25002315 -.00002572  00000-0 -72747-4 0  9992,2 65411  53.1592 248.1603 0001517  86.8016 139.7642 15.31018683  5891
65411,STARLINK-34983,2026-03-06T14:00:01.000224,15.31032469,0.00015218,53.1593,246.6103,88.3901,176.3520,1 65411U 25192H   26065.58334491  .00013432  00000-0  45307-3 0  9997,2 65411  53.1593 246.6103 0001522  88.3901 176.3520 15.31032469  5784
65411,STARLINK-34983,2026-03-06T18:00:00.998784,15.31032687,0.00015600,53.1589,245.8364,83.7662,20.1129,1 65411U 25192H   26065.75001156  .00005998  00000-0  20912-3 0  9998,2 65411  53.1589 245.8364 0001560  83.7662  20.1129 15.31032687  5811
65411,STARLINK-34983,2026-03-06T20:00:00.999360,15.31018227,0.00015650,53.1590,245.4490,75.8314,127.6201,1 65411U 25192H   26065.83334490  .00046867  00000-0  15449-2 0  9995,2 65411  53.1590 245.4490 0001565  75.8314 127.6201 15.31018227  5829
65411,STARLINK-34983,2026-03-07T04:00:03.000096,15.31043845,0.00015470,53.1588,243.8976,84.9693,156.8829,1 65411U 25192H   26066.16670139 -.00014653  00000-0 -47096-3 0  9999,2 65411  53.1588 243.8976 0001547  84.9693 156.8829 15.31043845  5877
65411,STARLINK-34983,2026-03-07T06:00:00.999648,15.31004150,0.00016040,53.1590,243.5097,86.8710,254.4470,1 65411U 25192H   26066.25001157  .00039086  00000-0  12923-2 0  9992,2 65411  53.1590 243.5097 0001604  86.8710 254.4470 15.31004150  5891
65411,STARLINK-34983,2026-03-07T12:00:01.999296,15.31010160,0.00012080,53.1590,242.3466,89.5678,190.5099,1 65411U 25192H   26066.50002314  .00044637  00000-0  14728-2 0  9999,2 65411  53.1590 242.3466 0001208  89.5678 190.5099 15.31010160  5931
65411,STARLINK-34983,2026-03-07T14:00:01.000224,15.31027989,0.00014279,53.1591,241.9597,84.9703,294.6126,1 65411U 25192H   26066.58334491  .00005484  00000-0  19224-3 0  9995,2 65411  53.1591 241.9597 0001428  84.9703 294.6126 15.31027989  5893
65411,STARLINK-34983,2026-03-07T22:00:01.999584,15.30985276,0.00012831,53.1588,240.4106,82.9849,334.9520,1 65411U 25192H   26066.91668981  .00075825  00000-0  24851-2 0  9993,2 65411  53.1588 240.4106 0001283  82.9849 334.9520 15.30985276  5849
65411,STARLINK-34983,2026-03-08T00:00:01.999296,15.30999379,0.00012010,53.1587,240.0229,86.1298,71.3687,1 65411U 25192H   26067.00002314  .00047076  00000-0  15527-2 0  9993,2 65411  53.1587 240.0229 0001201  86.1298  71.3687 15.30999379  5850
65411,STARLINK-34983,2026-03-08T04:00:01.999584,15.31015649,0.00011830,53.1588,239.2467,93.7767,262.8514,1 65411U 25192H   26067.16668981  .00001733  00000-0  68948-4 0  9995,2 65411  53.1588 239.2467 0001183  93.7767 262.8514 15.31015649  5888
65411,STARLINK-34983,2026-03-08T12:00:01.999296,15.31005974,0.00012560,53.1590,237.6960,94.7698,300.1202,1 65411U 25192H   26067.50002314  .00033774  00000-0  11190-2 0  9990,2 65411  53.1590 237.6960 0001256  94.7698 300.1202 15.31005974  5932
65411,STARLINK-34983,2026-03-08T14:00:01.999872,15.31019458,0.00011338,53.1590,237.3089,99.5144,34.9322,1 65411U 25192H   26067.58335648  .00003908  00000-0  14050-3 0  9992,2 65411  53.1590 237.3089 0001134  99.5144  34.9322 15.31019458  5875
65411,STARLINK-34983,2026-03-08T22:00:01.999584,15.30985020,0.00011066,53.1589,235.7601,83.2428,89.4677,1 65411U 25192H   26067.91668981  .00076749  00000-0  25149-2 0  9991,2 65411  53.1589 235.7601 0001107  83.2428  89.4677 15.30985020  5920
65411,STARLINK-34983,2026-03-09T11:20:59.188992,15.31050500,0.00012740,53.1605,233.1723,99.1511,260.9635,1 65411U 25192H   26068.47290728  .00040324  00000-0  13308-2 0  9997,2 65411  53.1605 233.1723 0001274  99.1511 260.9635 15.31050500 29350
65411,STARLINK-34983,2026-03-09T14:28:59.337984,15.31034117,0.00009654,53.1604,232.5644,74.5612,285.5496,1 65411U 25192H   26068.60346456  .00028578  00000-0  94854-3 0  9995,2 65411  53.1604 232.5644 0000965  74.5612 285.5496 15.31034117 29375
65411,STARLINK-34983,2026-03-09T16:02:59.593920,15.31032253,0.00010000,53.1603,232.2609,75.2224,284.8888,1 65411U 25192H   26068.66874530  .00045835  00000-0  15108-2 0  9999,2 65411  53.1603 232.2609 0001000  75.2224 284.8888 15.31032253 29387
65411,STARLINK-34983,2026-03-09T16:02:59.594784,15.31032253,0.00009997,53.1603,232.2609,75.2224,284.8888,1 65411U 25192H   26068.66874531  .00045835  00000-0  15108-2 0  9990,2 65411  53.1603 232.2609 0001000  75.2224 284.8888 15.31032253 29387
65411,STARLINK-34983,2026-03-10T10:51:00.465408,15.31075688,0.00013390,53.1603,228.6188,95.6221,264.4932,1 65411U 25192H   26069.45208872  .00047439  00000-0  15608-2 0  9994,2 65411  53.1603 228.6188 0001339  95.6221 264.4932 15.31075688 29503
65411,STARLINK-34983,2026-03-10T20:15:01.213920,15.31038680,0.00010750,53.1603,226.7970,82.7145,277.3978,1 65411U 25192H   26069.84376405  .00038879  00000-0  12842-2 0  9990,2 65411  53.1603 226.7970 0001075  82.7145 277.3978 15.31038680 29560
65411,STARLINK-34983,2026-03-10T20:15:01.213920,15.31038680,0.00010748,53.1603,226.7970,82.7145,277.3978,1 65411U 25192H   26069.84376405  .00038879  00000-0  12842-2 0  9990,2 65411  53.1603 226.7970 0001075  82.7145 277.3978 15.31038680 29560
65411,STARLINK-34983,2026-03-11T10:21:02.093472,15.31057807,0.00008220,53.1604,224.0637,92.6836,267.4259,1 65411U 25192H   26070.43127423  .00038714  00000-0  12781-2 0  9991,2 65411  53.1604 224.0637 0000822  92.6836 267.4259 15.31057807 29652
65411,STARLINK-34983,2026-03-11T19:45:02.782368,15.31039652,0.00008310,53.1604,222.2437,78.7192,281.3903,1 65411U 25192H   26070.82294887  .00031866  00000-0  10557-2 0  9993,2 65411  53.1604 222.2437 0000831  78.7192 281.3903 15.31039652 29716
65411,STARLINK-34983,2026-03-11T19:45:02.783232,15.31039652,0.00008308,53.1604,222.2437,78.7192,281.3903,1 65411U 25192H   26070.82294888  .00031866  00000-0  10557-2 0  9994,2 65411  53.1604 222.2437 0000831  78.7192 281.3903 15.31039652 29716
65411,STARLINK-34983,2026-03-12T14:33:33.745248,15.30373654,0.00023935,53.1614,218.6026,147.3571,212.7579,1 65411U 25192H   26071.60664057 -.00011070  00000-0 -36016-3 0  9996,2 65411  53.1614 218.6026 0002394 147.3571 212.7579 15.30373654 29832
65411,STARLINK-34983,2026-03-12T16:07:36.679584,15.30253851,0.00013680,53.1606,218.2988,91.5533,268.5625,1 65411U 25192H   26071.67195231 -.00067753  00000-0 -22924-2 0  9997,2 65411  53.1606 218.2988 0001368  91.5533 268.5625 15.30253851 29842
65411,STARLINK-34983,2026-03-12T19:15:43.712064,15.30213937,0.00014740,53.1598,217.6920,78.6305,281.4861,1 65411U 25192H   26071.80258926 -.00000739  00000-0 -12823-4 0  9993,2 65411  53.1598 217.6920 0001474  78.6305 281.4861 15.30213937 29861
65411,STARLINK-34983,2026-03-12T20:49:47.133696,15.30205235,0.00015290,53.1600,217.3889,80.1472,279.9701,1 65411U 25192H   26071.86790664  .00024713  00000-0  84359-3 0  9997,2 65411  53.1600 217.3889 0001529  80.1472 279.9701 15.30205235 29878
65411,STARLINK-34983,2026-03-12T20:49:47.134560,15.30205235,0.00015293,53.1600,217.3889,80.1472,279.9701,1 65411U 25192H   26071.86790665  .00024713  00000-0  84359-3 0  9998,2 65411  53.1600 217.3889 0001529  80.1472 279.9701 15.30205235 29878
65411,STARLINK-34983,2026-03-13T14:00:01.000224,15.30197053,0.00015361,53.1603,214.0660,88.4183,255.0053,1 65411U 25192H   26072.58334491 -.00005347  00000-0 -16854-3 0  9998,2 65411  53.1603 214.0660 0001536  88.4183 255.0053 15.30197053  5877
65411,STARLINK-34983,2026-03-13T22:00:01.999584,15.30180667,0.00012417,53.1601,212.5183,81.9122,298.8446,1 65411U 25192H   26072.91668981  .00033701  00000-0  11455-2 0  9993,2 65411  53.1601 212.5183 0001242  81.9122 298.8446 15.30180667  5899
65411,STARLINK-34983,2026-03-14T06:00:02.000160,15.30153281,0.00011894,53.1603,210.9680,92.0264,326.0045,1 65411U 25192H   26073.25002315  .00069732  00000-0  23479-2 0  9996,2 65411  53.1603 210.9680 0001189  92.0264 326.0045 15.30153281  5896
65411,STARLINK-34983,2026-03-14T14:00:01.999872,15.30175408,0.00012929,53.1604,209.4211,94.0848,1.2264,1 65411U 25192H   26073.58335648 -.00003791  00000-0 -11602-3 0  9991,2 65411  53.1604 209.4211 0001293  94.0848   1.2264 15.30175408  5896
65411,STARLINK-34983,2026-03-14T22:00:01.999584,15.30166962,0.00010805,53.1602,207.8730,82.0769,50.4696,1 65411U 25192H   26073.91668981  .00029578  00000-0  10078-2 0  9991,2 65411  53.1602 207.8730 0001080  82.0769  50.4696 15.30166962  5840
65411,STARLINK-34983,2026-03-15T06:00:00.999648,15.30151402,0.00012705,53.1603,206.3234,90.1325,79.5877,1 65411U 25192H   26074.25001157  .00062806  00000-0  21180-2 0  9992,2 65411  53.1603 206.3234 0001270  90.1325  79.5877 15.30151402  5894
65411,STARLINK-34983,2026-03-15T14:00:01.999872,15.30187929,0.00011708,53.1604,204.7765,81.8311,125.1855,1 65411U 25192H   26074.58335648 -.00001104  00000-0 -25174-4 0  9998,2 65411  53.1604 204.7765 0001171  81.8311 125.1855 15.30187929  5895
65411,STARLINK-34983,2026-03-15T22:00:01.999584,15.30190413,0.00012269,53.1602,203.2286,68.5681,175.6853,1 65411U 25192H   26074.91668981  .00003303  00000-0  12362-3 0  9999,2 65411  53.1602 203.2286 0001227  68.5681 175.6853 15.30190413  5844
65411,STARLINK-34983,2026-03-16T01:38:24.304704,15.30199920,0.00009912,53.1614,202.5217,56.1666,303.9429,1 65411U 25192H   26075.06833686  .00024934  00000-0  85114-3 0  9990,2 65411  53.1614 202.5217 0000991  56.1666 303.9429 15.30199920 30368
65411,STARLINK-34983,2026-03-16T17:18:56.431008,15.30207799,0.00011810,53.1614,199.4880,63.0541,297.0580,1 65411U 25192H   26075.72148647  .00030971  00000-0  10532-2 0  9998,2 65411  53.1614 199.4880 0001181  63.0541 297.0580 15.30207799 30465
65411,STARLINK-34983,2026-03-17T01:09:12.227616,15.30212998,0.00013980,53.1614,197.9712,62.4236,297.6907,1 65411U 25192H   26076.04805819  .00028239  00000-0  96155-3 0  9995,2 65411  53.1614 197.9712 0001398  62.4236 297.6907 15.30212998 30518
65411,STARLINK-34983,2026-03-17T01:09:12.229344,15.30212998,0.00013982,53.1614,197.9712,62.4236,297.6907,1 65411U 25192H   26076.04805821  .00028239  00000-0  96155-3 0  9998,2 65411  53.1614 197.9712 0001398  62.4236 297.6907 15.30212998 30518
65411,STARLINK-34983,2026-03-17T16:49:43.846752,15.30218302,0.00015433,53.1632,194.9375,67.4749,292.6415,1 65411U 25192H   26076.70120193  .00024577  00000-0  83871-3 0  9995,2 65411  53.1632 194.9375 0001543  67.4749 292.6415 15.30218302 30611
65411,STARLINK-34983,2026-03-18T00:39:59.870592,15.30199839,0.00016926,53.1629,193.4209,69.4759,290.6423,1 65411U 25192H   26077.02777628  .00023046  00000-0  78783-3 0  9998,2 65411  53.1629 193.4209 0001693  69.4759 290.6423 15.30199839 30661
65411,STARLINK-34983,2026-03-18T16:20:31.689312,15.30212734,0.00013650,53.1595,190.3880,69.4220,290.6927,1 65411U 25192H   26077.68092233  .00032764  00000-0  11130-2 0  9991,2 65411  53.1595 190.3880 0001365  69.4220 290.6927 15.30212734 30763
65411,STARLINK-34983,2026-03-18T16:20:31.690176,15.30212734,0.00013652,53.1595,190.3880,69.4220,290.6927,1 65411U 25192H   26077.68092234  .00032764  00000-0  11130-2 0  9992,2 65411  53.1595 190.3880 0001365  69.4220 290.6927 15.30212734 30763
65411,STARLINK-34983,2026-03-19T06:27:00.230688,15.30214546,0.00017184,53.1548,187.6580,72.8323,287.2865,1 65411U 25192H   26078.26875267  .00025722  00000-0  87718-3 0  9994,2 65411  53.1548 187.6580 0001718  72.8323 287.2865 15.30214546 30857
65411,STARLINK-34983,2026-03-19T17:25:22.772928,15.30199926,0.00005870,53.1600,185.5338,43.5904,316.5144,1 65411U 25192H   26078.72595802  .00027745  00000-0  94539-3 0  9995,2 65411  53.1600 185.5338 0000587  43.5904 316.5144 15.30199926 30925
65411,STARLINK-34983,2026-03-19T17:25:22.773792,15.30199926,0.00005870,53.1600,185.5338,43.5904,316.5144,1 65411U 25192H   26078.72595803  .00027745  00000-0  94539-3 0  9996,2 65411  53.1600 185.5338 0000587  43.5904 316.5144 15.30199926 30925
65693,STARLINK-35060,2026-03-01T03:25:48.357984,15.39633332,0.00009520,53.1609,15.4772,81.7024,278.4089,1 65693U 25212T   26060.14292081  .00052520  00000-0  13134-2 0  9990,2 65693  53.1609  15.4772 0000952  81.7024 278.4089 15.39633332 26070
65693,STARLINK-35060,2026-03-01T06:32:45.419424,15.39648408,0.00011070,53.1611,14.8656,97.7738,262.3392,1 65693U 25212T   26060.27274791  .00063262  00000-0  15770-2 0  9995,2 65693  53.1611  14.8656 0001107  97.7738 262.3392 15.39648408 26090
65693,STARLINK-35060,2026-03-01T06:32:45.419424,15.39648408,0.00011070,53.1611,14.8656,97.7738,262.3392,1 65693U 25212T   26060.27274791  .00063262  00000-0  15770-2 0  9995,2 65693  53.1611  14.8656 0001107  97.7738 262.3392 15.39648408 26090
65693,STARLINK-35060,2026-03-01T20:34:02.931168,15.39647246,0.00011730,53.1613,12.1109,105.0041,255.1094,1 65693U 25212T   26060.85697837  .00050035  00000-0  12515-2 0  9997,2 65693  53.1613  12.1109 0001173 105.0041 255.1094 15.39647246 26187
65693,STARLINK-35060,2026-03-01T20:34:02.931168,15.39647246,0.00011732,53.1613,12.1109,105.0041,255.1094,1 65693U 25212T   26060.85697837  .00050035  00000-0  12515-2 0  9997,2 65693  53.1613  12.1109 0001173 105.0041 255.1094 15.39647246 26187
65693,STARLINK-35060,2026-03-02T01:14:28.927680,15.39618090,0.00010780,53.1611,11.1940,52.4337,307.6765,1 65693U 25212T   26061.05172370  .00020114  00000-0  51154-3 0  9998,2 65693  53.1611  11.1940 0001078  52.4337 307.6765 15.39618090 26211
65693,STARLINK-35060,2026-03-02T13:42:18.429696,15.39628804,0.00011864,53.1617,8.7481,108.7100,251.4033,1 65693U 25212T   26061.57104664  .00048185  00000-0  12066-2 0  9992,2 65693  53.1617   8.7481 0001186 108.7100 251.4033 15.39628804 26298
65693,STARLINK-35060,2026-03-02T19:56:12.878304,15.39648466,0.00017850,53.1611,7.5248,100.0013,260.1193,1 65693U 25212T   26061.83070461  .00046466  00000-0  11635-2 0  9999,2 65693  53.1611   7.5248 0001785 100.0013 260.1193 15.39648466 26338
65693,STARLINK-35060,2026-03-02T19:56:12.878304,15.39648466,0.00017853,53.1611,7.5248,100.0013,260.1193,1 65693U 25212T   26061.83070461  .00046466  00000-0  11635-2 0  9999,2 65693  53.1611   7.5248 0001785 100.0013 260.1193 15.39648466 26338
65693,STARLINK-35060,2026-03-03T03:43:35.766048,15.39648013,0.00009890,53.1615,5.9966,109.6384,250.4727,1 65693U 25212T   26062.15527507  .00023096  00000-0  58510-3 0  9991,2 65693  53.1615   5.9966 0000989 109.6384 250.4727 15.39648013 26380
65693,STARLINK-35060,2026-03-03T05:17:04.506720,15.39634460,0.00009330,53.1612,5.6909,105.3500,254.7608,1 65693U 25212T   26062.22019105  .00046479  00000-0  11643-2 0  9994,2 65693  53.1612   5.6909 0000933 105.3500 254.7608 15.39634460 26390
65693,STARLINK-35060,2026-03-03T05:17:04.507584,15.39634460,0.00009333,53.1612,5.6909,105.3500,254.7608,1 65693U 25212T   26062.22019106  .00046479  00000-0  11643-2 0  9995,2 65693  53.1612   5.6909 0000933 105.3500 254.7608 15.39634460 26390
65693,STARLINK-35060,2026-03-03T22:25:37.650720,15.39153081,0.00039136,53.1615,2.3266,256.5653,103.4915,1 65693U 25212T   26062.93446355 -.00028544  00000-0 -71700-3 0  9999,2 65693  53.1615   2.3266 0003914 256.5653 103.4915 15.39153081 26502
65693,STARLINK-35060,2026-03-04T04:00:03.000096,15.36797263,0.00015120,53.1601,1.2385,97.0446,109.0327,1 65693U 25212T   26063.16670139 -.02028873  00000-0 -62604-1 0  9992,2 65693  53.1601   1.2385 0001512  97.0446 109.0327 15.36797263  5887
65693,STARLINK-35060,2026-03-04T12:00:00.998784,15.35299061,0.00015080,53.1603,359.6748,94.9632,155.2631,1 65693U 25212T   26063.50001156 -.02055166  00000-0 -65432-1 0  9994,2 65693  53.1603 359.6748 0001508  94.9632 155.2631 15.35299061  5827
65693,STARLINK-35060,2026-03-04T14:00:01.999872,15.34930287,0.00010788,53.1599,359.2844,116.4034,234.6783,1 65693U 25212T   26063.58335648 -.02094986  00000-0 -67642-1 0  9996,2 65693  53.1599 359.2844 0001079 116.4034 234.6783 15.34930287  5846
65693,STARLINK-35060,2026-03-04T20:00:03.000384,15.34077128,0.00010160,53.1596,358.1157,119.1341,173.6184,1 65693U 25212T   26063.83336806 -.02349863  00000-0 -79025-1 0  9996,2 65693  53.1596 358.1157 0001016 119.1341 173.6184 15.34077128  5876
65693,STARLINK-35060,2026-03-05T04:00:01.999584,15.32046283,0.00018830,53.1600,356.5629,94.4403,239.0552,1 65693U 25212T   26064.16668981 -.01398535  00000-0 -49086-1 0  9998,2 65693  53.1600 356.5629 0001883  94.4403 239.0552 15.32046283  5821
65693,STARLINK-35060,2026-03-05T06:00:02.999808,15.31424191,0.00016157,53.1596,356.1752,95.2469,338.2522,1 65693U 25212T   26064.25003472 -.00608461  00000-0 -21164-1 0  9994,2 65693  53.1596 356.1752 0001616  95.2469 338.2522 15.31424191  5841
65693,STARLINK-35060,2026-03-05T14:00:01.999872,15.30992304,0.00016621,53.1597,354.6225,94.5769,17.3159,1 65693U 25212T   26064.58335648  .00051932  00000-0  17108-2 0  9990,2 65693  53.1597 354.6225 0001662  94.5769  17.3159 15.30992304  5897
65693,STARLINK-35060,2026-03-05T18:00:00.998784,15.30996792,0.00018740,53.1595,353.8469,98.1632,212.7874,1 65693U 25212T   26064.75001156  .00065231  00000-0  21418-2 0  9999,2 65693  53.1595 353.8469 0001874  98.1632 212.7874 15.30996792  5913
65693,STARLINK-35060,2026-03-05T20:00:00.999360,15.31016450,0.00018470,53.1596,353.4596,98.0214,312.4772,1 65693U 25212T   26064.83334490  .00030382  00000-0  10080-2 0  9990,2 65693  53.1596 353.4596 0001847  98.0214 312.4772 15.31016450  5916
65693,STARLINK-35060,2026-03-05T22:00:01.999584,15.31034516,0.00017951,53.1598,353.0726,94.9939,55.1283,1 65693U 25212T   26064.91668981 -.00002547  00000-0 -71880-4 0  9995,2 65693  53.1598 353.0726 0001795  94.9939  55.1283 15.31034516  5922
65693,STARLINK-35060,2026-03-06T06:00:02.000160,15.30999357,0.00016726,53.1597,351.5240,89.6259,98.7688,1 65693U 25212T   26065.25002315  .00073300  00000-0  24025-2 0  9996,2 65693  53.1597 351.5240 0001673  89.6259  98.7688 15.30999357  5841
65693,STARLINK-35060,2026-03-06T14:00:01.000224,15.31009883,0.00017265,53.1595,349.9711,88.7286,137.9062,1 65693U 25212T   26065.58334491  .00052280  00000-0  17212-2 0  9999,2 65693  53.1595 349.9711 0001726  88.7286 137.9062 15.31009883  5896
65693,STARLINK-35060,2026-03-06T18:00:00.998784,15.30991918,0.00013530,53.1596,349.1961,120.4541,305.3394,1 65693U 25212T   26065.75001156  .00056878  00000-0  18714-2 0  9992,2 65693  53.1596 349.1961 0001353 120.4541 305.3394 15.30991918  5921
65693,STARLINK-35060,2026-03-06T20:00:00.999360,15.30997632,0.00012410,53.1598,348.8090,77.8146,87.5549,1 65693U 25212T   26065.83334490  .00027179  00000-0  90388-3 0  9991,2 65693  53.1598 348.8090 0001241  77.8146  87.5549 15.30997632  5889
65693,STARLINK-35060,2026-03-07T04:00:03.000096,15.30985225,0.00017480,53.1597,347.2604,83.9019,119.8526,1 65693U 25212T   26066.16670139  .00059573  00000-0  19592-2 0  9991,2 65693  53.1597 347.2604 0001748  83.9019 119.8526 15.30985225  5824
65693,STARLINK-35060,2026-03-07T06:00:00.999648,15.30972426,0.00012161,53.1595,346.8729,80.4595,222.7470,1 65693U 25212T   26066.25001157  .00077671  00000-0  25457-2 0  9995,2 65693  53.1595 346.8729 0001216  80.4595 222.7470 15.30972426  5849
65693,STARLINK-35060,2026-03-07T12:00:01.999296,15.31002230,0.00012160,53.1598,345.7086,93.6567,148.2811,1 65693U 25212T   26066.50002314  .00010012  00000-0  34121-3 0  9994,2 65693  53.1598 345.7086 0001216  93.6567 148.2811 15.31002230  5873
65693,STARLINK-35060,2026-03-07T14:00:01.000224,15.30977355,0.00012335,53.1597,345.3208,103.6621,237.7848,1 65693U 25212T   26066.58334491  .00058848  00000-0  19362-2 0  9994,2 65693  53.1597 345.3208 0001234 103.6621 237.7848 15.30977355  5891
65693,STARLINK-35060,2026-03-07T22:00:01.999584,15.31016858,0.00013206,53.1598,343.7711,103.0557,276.6842,1 65693U 25212T   26066.91668981 -.00001912  00000-0 -51015-4 0  9990,2 65693  53.1598 343.7711 0001321 103.0557 276.6842 15.31016858  5891
65693,STARLINK-35060,2026-03-08T00:00:01.999296,15.31001679,0.00012780,53.1596,343.3842,100.5200,18.7895,1 65693U 25212T   26067.00002314  .00017043  00000-0  57192-3 0  9994,2 65693  53.1596 343.3842 0001278 100.5200  18.7895 15.31001679  5908
65693,STARLINK-35060,2026-03-08T04:00:01.999584,15.30987415,0.00012360,53.1598,342.6098,86.2155,232.2132,1 65693U 25212T   26067.16668981  .00083326  00000-0  27268-2 0  9996,2 65693  53.1598 342.6098 0001236  86.2155 232.2132 15.30987415  5826
65693,STARLINK-35060,2026-03-08T12:00:01.999296,15.31014085,0.00012260,53.1600,341.0577,99.3817,257.3023,1 65693U 25212T   26067.50002314  .00015905  00000-0  53441-3 0  9997,2 65693  53.1600 341.0577 0001226  99.3817 257.3023 15.31014085  5871
65693,STARLINK-35060,2026-03-08T14:00:01.999872,15.30988194,0.00012134,53.1600,340.6698,100.8191,355.4413,1 65693U 25212T   26067.58335648  .00064384  00000-0  21150-2 0  9990,2 65693  53.1600 340.6698 0001213 100.8191 355.4413 15.30988194  5883
65693,STARLINK-35060,2026-03-08T22:00:01.999584,15.31026900,0.00011646,53.1601,339.1200,89.6241,44.8781,1 65693U 25212T   26067.91668981 -.00001288  00000-0 -30475-4 0  9994,2 65693  53.1601 339.1200 0001165  89.6241  44.8781 15.31026900  5934
65693,STARLINK-35060,2026-03-09T03:40:56.892000,15.31030389,0.00011638,53.1608,338.0193,83.9606,276.1528,1 65693U 25212T   26068.15343625  .00050590  00000-0  16653-2 0  9994,2 65693  53.1608 338.0193 0001164  83.9606 276.1528 15.31030389 27301
65693,STARLINK-35060,2026-03-09T22:28:58.396800,15.31045057,0.00011416,53.1615,334.3761,97.0742,263.0389,1 65693U 25212T   26068.93678700  .00027977  00000-0  92860-3 0  9993,2 65693  53.1615 334.3761 0001142  97.0742 263.0389 15.31045057 27423
65693,STARLINK-35060,2026-03-10T00:02:58.524000,15.31044136,0.00011210,53.1613,334.0727,88.9644,271.1486,1 65693U 25212T   26069.00206625  .00025240  00000-0  83925-3 0  9998,2 65693  53.1613 334.0727 0001121  88.9644 271.1486 15.31044136 27433
65693,STARLINK-35060,2026-03-10T00:02:58.524864,15.31044136,0.00011208,53.1613,334.0727,88.9644,271.1486,1 65693U 25212T   26069.00206626  .00025240  00000-0  83925-3 0  9999,2 65693  53.1613 334.0727 0001121  88.9644 271.1486 15.31044136 27433
65693,STARLINK-35060,2026-03-10T17:16:58.441440,15.31084157,0.00011610,53.1614,330.7329,75.7546,284.3584,1 65693U 25212T   26069.72012085  .00031219  00000-0  10331-2 0  9995,2 65693  53.1614 330.7329 0001161  75.7546 284.3584 15.31084157 27548
65693,STARLINK-35060,2026-03-10T21:58:57.976320,15.31095663,0.00009780,53.1613,329.8226,84.7609,275.3504,1 65693U 25212T   26069.91594880  .00029852  00000-0  98826-3 0  9990,2 65693  53.1613 329.8226 0000978  84.7609 275.3504 15.31095663 27576
65693,STARLINK-35060,2026-03-10T21:58:57.976320,15.31095663,0.00009778,53.1613,329.8226,84.7609,275.3504,1 65693U 25212T   26069.91594880  .00029852  00000-0  98826-3 0  9990,2 65693  53.1613 329.8226 0000978  84.7609 275.3504 15.31095663 27576
65693,STARLINK-35060,2026-03-11T23:03:01.483776,15.31022489,0.00010917,53.1615,324.9633,77.0637,283.0486,1 65693U 25212T   26070.96043384  .00023176  00000-0  77234-3 0  9998,2 65693  53.1615 324.9633 0001092  77.0637 283.0486 15.31022489 27739
65693,STARLINK-35060,2026-03-12T00:37:01.623936,15.31023955,0.00010630,53.1613,324.6601,73.2477,286.8640,1 65693U 25212T   26071.02571324  .00021850  00000-0  72891-3 0  9997,2 65693  53.1613 324.6601 0001063  73.2477 286.8640 15.31023955 27740
