analysis_split,freshness_bin,geometry_dimension,geometry_level,metric,n,median,p90
CONFIRMATORY_JUNE,18-24 h,phase_label,SETTING_75_PERCENT,raw_rms_hz,40,682.5886967180077,2747.358976282577
CONFIRMATORY_JUNE,18-24 h,phase_label,SETTING_75_PERCENT,score_orbit_hz,40,14.34903630936067,97.9680306057451
CONFIRMATORY_JUNE,18-24 h,phase_label,SETTING_75_PERCENT,abs_delta_k_orbit_hz_per_s,40,7.450869406675425,26.687422509054773
CONFIRMATORY_JUNE,24-36 h,phase_label,PEAK,raw_rms_hz,38,4089.1784866808034,10725.659320229448
CONFIRMATORY_JUNE,24-36 h,phase_label,PEAK,score_orbit_hz,38,90.93982311023026,771.3577658676323
CONFIRMATORY_JUNE,24-36 h,phase_label,PEAK,abs_delta_k_orbit_hz_per_s,38,0.798434139445365,8.601959841782172
CONFIRMATORY_JUNE,24-36 h,phase_label,RISING_25_PERCENT,raw_rms_hz,38,1885.035900695555,3991.1378001894436
CONFIRMATORY_JUNE,24-36 h,phase_label,RISING_25_PERCENT,score_orbit_hz,38,26.199598022512454,117.36371698618832
CONFIRMATORY_JUNE,24-36 h,phase_label,RISING_25_PERCENT,abs_delta_k_orbit_hz_per_s,38,14.523004490152868,49.222021686416824
CONFIRMATORY_JUNE,24-36 h,phase_label,SETTING_75_PERCENT,raw_rms_hz,38,2017.361129221265,3988.352264124486
CONFIRMATORY_JUNE,24-36 h,phase_label,SETTING_75_PERCENT,score_orbit_hz,38,27.206643484009845,124.95338501259153
CONFIRMATORY_JUNE,24-36 h,phase_label,SETTING_75_PERCENT,abs_delta_k_orbit_hz_per_s,38,16.351358192853368,50.44930631316827
CONFIRMATORY_JUNE,6-9 h,phase_label,PEAK,raw_rms_hz,40,764.1169667802873,3977.7702999307344
CONFIRMATORY_JUNE,6-9 h,phase_label,PEAK,score_orbit_hz,40,31.299663524447908,310.7936105279258
CONFIRMATORY_JUNE,6-9 h,phase_label,PEAK,abs_delta_k_orbit_hz_per_s,40,0.34396292491289526,2.180108052470079
CONFIRMATORY_JUNE,6-9 h,phase_label,RISING_25_PERCENT,raw_rms_hz,40,234.90070520449484,945.2228014498891
CONFIRMATORY_JUNE,6-9 h,phase_label,RISING_25_PERCENT,score_orbit_hz,40,5.672219505527253,41.470160207292274
CONFIRMATORY_JUNE,6-9 h,phase_label,RISING_25_PERCENT,abs_delta_k_orbit_hz_per_s,40,3.773788192976978,15.670958563745634
CONFIRMATORY_JUNE,6-9 h,phase_label,SETTING_75_PERCENT,raw_rms_hz,39,216.8480076844365,991.5584658179496
CONFIRMATORY_JUNE,6-9 h,phase_label,SETTING_75_PERCENT,score_orbit_hz,39,6.614635478820424,42.58157782016389
CONFIRMATORY_JUNE,6-9 h,phase_label,SETTING_75_PERCENT,abs_delta_k_orbit_hz_per_s,39,3.8485440995061566,16.14937476038619
CONFIRMATORY_JUNE,9-12 h,phase_label,PEAK,raw_rms_hz,39,1065.7274356627606,7318.0280222401125
CONFIRMATORY_JUNE,9-12 h,phase_label,PEAK,score_orbit_hz,39,26.259304633509363,366.11256008185967
CONFIRMATORY_JUNE,9-12 h,phase_label,PEAK,abs_delta_k_orbit_hz_per_s,39,0.3264817893977905,11.284689287703113
CONFIRMATORY_JUNE,9-12 h,phase_label,RISING_25_PERCENT,raw_rms_hz,39,486.236375515272,2383.6679892615994
CONFIRMATORY_JUNE,9-12 h,phase_label,RISING_25_PERCENT,score_orbit_hz,39,9.100615701115965,77.84336218280475
CONFIRMATORY_JUNE,9-12 h,phase_label,RISING_25_PERCENT,abs_delta_k_orbit_hz_per_s,39,3.4884485598785564,36.75332839925478
CONFIRMATORY_JUNE,9-12 h,phase_label,SETTING_75_PERCENT,raw_rms_hz,39,482.6197626399843,2246.5683480633697
CONFIRMATORY_JUNE,9-12 h,phase_label,SETTING_75_PERCENT,score_orbit_hz,39,9.495459530319003,83.03634616609061
CONFIRMATORY_JUNE,9-12 h,phase_label,SETTING_75_PERCENT,abs_delta_k_orbit_hz_per_s,39,3.6585662434304114,38.45142051634244
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,44714,raw_rms_hz,6,148.00815678640288,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,44714,score_orbit_hz,6,3.5952045031991426,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,6,1.3172533296517508,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,45230,raw_rms_hz,3,107.2619773146892,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,45230,score_orbit_hz,3,6.804286722868068,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,3,1.7233171178574676,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47383,raw_rms_hz,6,151.32022493917586,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47383,score_orbit_hz,6,1.3890720189226622,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,6,0.504141940697358,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47749,raw_rms_hz,6,229.2003924652334,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47749,score_orbit_hz,6,20.282829640158614,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,6,0.9897966687985704,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47767,raw_rms_hz,6,80.89388894005332,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47767,score_orbit_hz,6,5.784666539409253,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,6,0.34668013725502717,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47844,raw_rms_hz,6,232.76475934659985,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47844,score_orbit_hz,6,6.974561982382948,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,6,0.6073046712507214,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48111,raw_rms_hz,6,24.96011410381058,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48111,score_orbit_hz,6,1.8953927450320314,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,6,0.2124570671557624,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48309,raw_rms_hz,6,360.2409317690308,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48309,score_orbit_hz,6,13.233128422301588,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,6,4.094207595278512,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48458,raw_rms_hz,6,364.96159620730185,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48458,score_orbit_hz,6,10.478823795749841,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,6,3.235931624387826,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48672,raw_rms_hz,3,18.49333509358716,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48672,score_orbit_hz,3,0.567789916061349,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,3,0.2212482449366642,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,58380,raw_rms_hz,6,57.11761956938808,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,58380,score_orbit_hz,6,3.084431930323698,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,6,0.34695559375062957,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,60265,raw_rms_hz,6,1084.6036747602893,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,60265,score_orbit_hz,6,63.37129885177515,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,60265,abs_delta_k_orbit_hz_per_s,6,7.572921875782713,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65405,raw_rms_hz,6,164.64085798455417,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65405,score_orbit_hz,6,5.269496693674097,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,6,1.616159052220935,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65407,raw_rms_hz,6,796.5914088038994,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65407,score_orbit_hz,6,18.133766011382363,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,6,2.293773573053887,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65409,raw_rms_hz,6,130.76090526252716,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65409,score_orbit_hz,6,3.140084190775258,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,6,1.0218372795835244,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65410,raw_rms_hz,6,601.1315850830306,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65410,score_orbit_hz,6,7.819542951249028,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,6,1.2040841524718244,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65411,raw_rms_hz,6,400.1798341540797,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65411,score_orbit_hz,6,23.717104092866688,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,6,4.615915218829355,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65421,raw_rms_hz,3,278.90342068707747,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65421,score_orbit_hz,3,15.777301435001592,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,3,4.903307826981731,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65686,raw_rms_hz,7,105.3842994231777,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65686,score_orbit_hz,7,3.973171180371161,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,7,0.7282290621575453,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65693,raw_rms_hz,6,207.9628545218028,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65693,score_orbit_hz,6,10.823475970370527,
CONFIRMATORY_JUNE,0-6 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,6,2.477768095985789,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,44714,raw_rms_hz,6,515.1068330102005,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,44714,score_orbit_hz,6,37.107574924014166,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,6,5.734617296417577,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,45230,raw_rms_hz,6,225.5855315635331,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,45230,score_orbit_hz,6,8.609162129405629,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,6,2.4615088945970793,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47383,raw_rms_hz,6,1767.8461983378172,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47383,score_orbit_hz,6,109.54588070741856,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,6,28.518441722886024,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47749,raw_rms_hz,6,89.19174202725554,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47749,score_orbit_hz,6,5.052006927627777,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,6,0.5125173131477764,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47767,raw_rms_hz,6,314.7529992432148,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47767,score_orbit_hz,6,19.773877934397923,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,6,4.632378110426688,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47844,raw_rms_hz,6,3424.893378709131,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47844,score_orbit_hz,6,94.3242231569211,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,6,24.19537243492575,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48111,raw_rms_hz,6,393.0014390879799,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48111,score_orbit_hz,6,9.21627326198046,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,6,1.5062552071323734,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48309,raw_rms_hz,6,854.832710673897,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48309,score_orbit_hz,6,50.24156170379756,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,6,13.138807679180877,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48458,raw_rms_hz,6,493.63033347638657,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48458,score_orbit_hz,6,30.84351893399489,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,6,2.291321103072306,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48672,raw_rms_hz,6,745.2024503563289,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48672,score_orbit_hz,6,44.48846551448946,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,6,9.866850301237228,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,58380,raw_rms_hz,6,354.34837881018893,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,58380,score_orbit_hz,6,8.173798268815496,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,6,2.580780151696007,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,60265,raw_rms_hz,6,109.5364938681852,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,60265,score_orbit_hz,6,5.387841641626256,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,60265,abs_delta_k_orbit_hz_per_s,6,1.3588979413936788,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65405,raw_rms_hz,6,639.8222209128812,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65405,score_orbit_hz,6,38.963240895814906,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,6,8.660284749015439,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65407,raw_rms_hz,6,952.1307830530243,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65407,score_orbit_hz,6,52.0671291404972,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,6,14.816385763149178,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65409,raw_rms_hz,6,1996.8113733191285,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65409,score_orbit_hz,6,71.73825131153524,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,6,18.535261974455757,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65410,raw_rms_hz,6,36137.39536648231,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65410,score_orbit_hz,6,362.2778228412602,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,6,15.413360289982663,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65411,raw_rms_hz,6,1962.5324356534147,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65411,score_orbit_hz,6,114.5810073363816,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,6,29.06848816778345,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65421,raw_rms_hz,6,931.2310844404788,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65421,score_orbit_hz,6,53.902196083549846,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,6,13.882455291173127,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65686,raw_rms_hz,6,283.29909090654223,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65686,score_orbit_hz,6,4.954760814672326,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,6,0.8131567728576179,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65693,raw_rms_hz,6,1265.3230009148451,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65693,score_orbit_hz,6,56.6767025332951,
CONFIRMATORY_JUNE,12-18 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,6,15.430689530344889,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,44714,raw_rms_hz,6,538.5512375954814,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,44714,score_orbit_hz,6,3.7099903329067985,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,6,0.48338436734922324,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,45230,raw_rms_hz,6,264.6617648651048,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,45230,score_orbit_hz,6,10.723339840892114,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,6,0.4461872634907873,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47383,raw_rms_hz,6,202.1917593888632,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47383,score_orbit_hz,6,3.0126927227419613,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,6,0.9587228187488415,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47749,raw_rms_hz,6,1006.9911517454242,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47749,score_orbit_hz,6,112.43004797932983,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,6,6.12447091056707,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47767,raw_rms_hz,6,794.8425387418545,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47767,score_orbit_hz,6,16.103386831105237,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,6,1.6029365239478754,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47844,raw_rms_hz,6,548.6627727099857,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47844,score_orbit_hz,6,15.42875184220869,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,6,4.512224860067788,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48111,raw_rms_hz,6,1342.4262885693886,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48111,score_orbit_hz,6,11.883753468426768,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,6,3.457842864516173,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48309,raw_rms_hz,6,322.1320329914963,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48309,score_orbit_hz,6,9.999834731649706,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,6,2.884581374617749,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48458,raw_rms_hz,6,680.2983639766342,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48458,score_orbit_hz,6,7.9826180958067585,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,6,0.8499086701762796,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48672,raw_rms_hz,6,386.4180215508538,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48672,score_orbit_hz,6,6.733568166982874,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,6,1.4472537399283927,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,58380,raw_rms_hz,6,292.38001732080374,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,58380,score_orbit_hz,6,1.3750736709578395,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,6,0.27061247323821414,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,60265,raw_rms_hz,6,1412.0759408998608,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,60265,score_orbit_hz,6,72.13946474074375,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,60265,abs_delta_k_orbit_hz_per_s,6,9.965939125442306,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65405,raw_rms_hz,6,2142.155469191067,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65405,score_orbit_hz,6,30.54743581521553,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,6,10.358725095211302,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65407,raw_rms_hz,6,991.0087895507074,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65407,score_orbit_hz,6,28.62697590531215,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,6,6.8541988988076525,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65409,raw_rms_hz,6,663.0161629425752,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65409,score_orbit_hz,6,30.272650742390674,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,6,6.950741664850167,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65410,raw_rms_hz,6,11445.54652860952,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65410,score_orbit_hz,6,66.7858996358101,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,6,24.74605085034022,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65411,raw_rms_hz,6,4694.1755892348565,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65411,score_orbit_hz,6,100.47984987307112,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,6,26.578168275682863,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65421,raw_rms_hz,6,1810.8867906035434,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65421,score_orbit_hz,6,77.74036277318491,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,6,23.31179964583997,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65686,raw_rms_hz,6,3326.4075823497,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65686,score_orbit_hz,6,66.78726338704236,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,6,15.224713831739672,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65693,raw_rms_hz,6,2638.6504802960667,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65693,score_orbit_hz,6,18.818289360583968,
CONFIRMATORY_JUNE,18-24 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,6,8.62600492480443,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,44714,raw_rms_hz,6,154.85320244664425,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,44714,score_orbit_hz,6,11.265537873114631,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,6,1.7400837001568559,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,45230,raw_rms_hz,6,98.91724837275586,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,45230,score_orbit_hz,6,5.50115128651927,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,6,0.9622802272415366,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47383,raw_rms_hz,6,7544.032033217857,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47383,score_orbit_hz,6,135.97880457059546,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,6,19.37926478363231,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47749,raw_rms_hz,6,3281.6062680910236,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47749,score_orbit_hz,6,258.87312386579447,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,6,55.18773619607921,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47767,raw_rms_hz,6,1391.8671756346835,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47767,score_orbit_hz,6,43.64956235576229,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,6,7.4417218792823085,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47844,raw_rms_hz,6,940.6929644760704,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47844,score_orbit_hz,6,36.673617067472364,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,6,8.918839581286324,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48111,raw_rms_hz,6,455.1170417743201,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48111,score_orbit_hz,6,15.975529956820473,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,6,4.36996838964526,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48309,raw_rms_hz,6,3864.1584345503597,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48309,score_orbit_hz,6,84.27556567532456,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,6,17.408981601124033,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48458,raw_rms_hz,6,3958.9784805931813,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48458,score_orbit_hz,6,77.68888879904824,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,6,11.487210999765711,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48672,raw_rms_hz,6,1227.718884536023,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48672,score_orbit_hz,6,27.119973461222266,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,6,10.075734228762547,
CONFIRMATORY_JUNE,24-36 h,satellite_norad_id,58380,raw_rms_hz,6,1398.2542253341753,
